HMCD,SEQ,KTSEQ,KTCD,SRCD,SGNCD,DDTIME,SGTIME,LDTIME,SRPRICE,CSBCD,SUPCLSCD,SUPCD,RCVTSTKBN,RCVCHKKBN
100-609JB4,1,10,PEFIN,,,0,0,0,0.0,10,5,,2,2
100-609JB5,1,10,PA,1515,,0,0,0,315.0,13,5,,1,1
100-609JB7,1,10,PA,1515,,0,0,0,315.0,13,5,,1,1
100-609JB8,1,10,PA,1515,,0,0,0,315.0,13,5,,1,1
100-609KB3,1,10,PA,1515,,0,0,0,300.0,13,5,,1,1
100-609MC,1,10,PA,1515,,0,0,0,315.0,13,5,,1,1
100-609RE,1,10,PA,1515,,0,0,0,300.0,13,5,,1,1
100-609TE,1,10,PA,1515,,0,0,0,300.0,13,5,,1,1
100-609UE,1,10,PA,1515,,0,0,0,300.0,13,5,,1,1
100-609W,1,10,PA,1515,,0,0,0,200.0,13,5,,1,1
100-609WE,1,10,PA,1515,,0,0,0,315.0,13,5,,1,1
100-609YE,1,10,PA,1515,,0,0,0,315.0,13,5,,1,1
100-609YF,1,10,PA,1515,,0,0,0,300.0,13,5,,1,1
100-619DD1,1,10,PA,1515,,0,0,0,300.0,13,5,,1,1
100-619DD3,1,10,PA,1515,,0,0,0,300.0,13,5,,1,1
100-619DD5,1,10,PA,1515,,0,0,0,300.0,13,5,,1,1
100-619EC1,1,10,PA,1515,,0,0,0,315.0,13,5,,1,1
100-619FB1,1,10,PA,1515,,0,0,0,315.0,13,5,,1,1
100-619FB3,1,10,PA,1515,,0,0,0,315.0,13,5,,1,1
100-619FB5,1,10,PA,1515,,0,0,0,315.0,13,5,,1,1
100-619GB1,1,10,PA,1515,,0,0,0,300.0,13,5,,1,1
100-702B,1,10,PL,1973,,0,0,30,850.0,13,5,,1,1
100-702BB,1,10,PL,1973,,0,0,0,1135.0,13,5,,1,1
100-702BC,1,10,PL,1973,,0,0,0,1072.0,13,5,,1,1
100-704AA26,1,10,PA,9999,,0,0,0,2850.0,13,5,,1,1
100-704AA26Y,1,10,PA,1515,,0,0,0,4500.0,13,5,,1,1
100-704AA30,1,10,PA,9999,,0,0,0,2850.0,13,5,,1,1
100-704AA30P,1,10,PA,1515,,0,0,0,2850.0,13,5,,1,1
100-704AA30Y,1,10,PA,1515,,0,0,0,4500.0,13,5,,1,1
100-704AA38,1,10,PA,1515,,0,0,0,2850.0,13,5,,1,1
101-105-3ZCA,1,10,PL,1973,,0,0,0,42.5,13,5,,1,1
101-105-5ZAA,1,10,PL,1973,,0,0,0,38.3,13,5,,1,1
103-453,1,10,PA,1515,,0,0,25,365.0,13,5,,1,1
1031-12A01AA38,1,10,PA,3406,,0,0,20,9820.0,13,5,,1,1
1031-12A01CA38,1,10,PA,3406,,0,0,0,10450.0,13,5,,1,1
1035-12A01AA30,1,10,PA,3406,,0,0,0,14100.0,13,5,,1,1
1035-12A01BA30,1,10,PA,,,0,0,0,0.0,13,5,,1,1
1035-12A01CA30,1,10,PA,3406,,0,0,25,19850.0,13,5,,1,1
1035-12A02AA30,1,10,PA,3406,,0,0,0,9345.0,13,5,,1,1
1044-439AB,1,10,MC,3523,,0,0,30,63000.0,13,5,,1,1
1044-440DA26,1,10,L1,1800,,0,0,0,12420.0,13,5,,1,1
1044-440DA28,1,10,L1,1800,,0,0,0,12420.0,13,5,,1,1
1044-442AA,1,10,MC,3523,,0,0,40,16000.0,13,5,,1,1
1044-449AC,1,10,PA,1515,,0,0,0,365.0,13,5,,1,1
1045-307AA,1,10,PA,3406,,0,0,0,3430.0,13,5,,1,1
1045-432AA,1,10,PL,1973,,0,0,30,500.0,13,5,,1,1
1045-437AA,1,10,PL,1973,,0,0,5,150.0,13,5,,1,1
1045-453AA,1,10,PA,1515,,0,0,15,300.0,13,5,,1,1
1045-455AA,1,10,PL,1973,,0,0,20,1500.0,13,5,,1,1
1045-460AA,1,10,PL,1973,,0,0,20,1500.0,13,5,,1,1
1045-463AA,1,10,PL,1973,,0,0,20,1000.0,13,5,,1,1
105-12A01AB48,1,10,PA,9999,,0,0,10,25400.0,13,5,,1,1
105-201AA56,1,10,L,3254,,0,0,75,10000.0,13,5,,1,1
105-201AA56,2,20,AO,3070,,0,0,75,24500.0,13,6,,1,1
105-201BA1333,1,10,L,3254,,0,0,75,5465.0,13,5,,1,1
105-201BA1333,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
105-201BA1531,1,10,L,3254,,0,0,75,9414.0,13,5,,1,1
105-201BA1531,2,20,AO,3070,,0,0,75,0.0,13,6,,1,1
105-201BA2000,1,10,L,3254,,0,0,75,10624.0,13,5,,1,1
105-201BA2000,2,20,AO,3070,,0,0,75,0.0,13,6,,1,1
105-202AB2300,1,10,L,3254,,0,0,75,23000.0,13,5,,1,1
105-202AB2300,2,20,AO,3070,,0,0,75,28500.0,13,6,,1,1
105-202BA56,1,10,L,3254,,0,0,75,9000.0,13,5,,1,1
105-202BA56,2,20,AO,3070,,0,0,75,24500.0,13,6,,1,1
105-202DA1333,1,10,L,3254,,0,0,75,6251.0,13,5,,1,1
105-202DA1333,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
105-202DA1531,1,10,L,3254,,0,0,75,8286.0,13,5,,1,1
105-202DA1531,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
105-202DA2000,1,10,L,3254,,0,0,75,9386.0,13,5,,1,1
105-202DA2000,2,20,AO,3070,,0,0,75,0.0,13,6,,1,1
105-202EA1333,1,10,L,3254,,0,0,75,11173.0,13,5,,1,1
105-202EA1333,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
105-202EA1531,1,10,L,3254,,0,0,75,16123.0,13,5,,1,1
105-202EA1531,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
105-202EA1531T,1,10,L,3254,,0,0,75,16166.0,13,5,,1,1
105-202EA1531T,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
105-202EA2000,1,10,L,3254,,0,0,75,16202.0,13,5,,1,1
105-202EA2000,2,20,AO,3070,,0,0,75,0.0,13,6,,1,1
105-206AA1333,1,10,L,3254,,0,0,75,11900.0,13,5,,1,1
105-206AA2000,1,10,L,3254,,0,0,75,16599.0,13,5,,1,1
105-207BA1333,1,10,PL,,,0,0,75,0.0,13,5,,1,1
105-210BA,1,10,MC,3737,,0,0,75,17500.0,13,5,,1,1
105-211AA,1,10,MC,3737,,0,0,75,15500.0,13,5,,1,1
105-213AA,1,10,PEFIN,,,0,0,0,0.0,10,5,,2,2
105-213BA,1,10,MC1,3994,,0,0,0,0.0,13,5,,1,1
105-213BA,2,20,MC2,3994,,0,0,0,0.0,13,5,,1,1
105-213BA,3,30,PA,,,0,0,0,0.0,13,5,,1,1
105-213CA,1,10,PEFIN,,,0,0,0,0.0,10,5,,2,2
105-220EA1333,1,10,L,3254,,0,0,75,11000.0,13,5,,1,1
105-220EA1333,2,20,AO,3994,,0,0,75,7991.0,13,6,,1,1
105-220EA1531,1,10,L,3254,,0,0,75,14300.0,13,5,,1,1
105-220EA1531,2,20,AO,3994,,0,0,75,11797.0,13,6,,1,1
105-220FA1333,1,10,L,3254,,0,0,75,11000.0,13,5,,1,1
105-220FA1333,2,20,AO,3994,,0,0,75,7843.0,13,6,,1,1
105-220FA1531,1,10,L,3254,,0,0,75,14300.0,13,5,,1,1
105-220FA1531,2,20,AO,3994,,0,0,75,9597.0,13,6,,1,1
105-228BA2200,1,10,PA,,,0,0,75,0.0,13,5,,1,1
105-229AA,1,10,MC,3737,,0,0,75,13300.0,13,5,,1,1
105-232HA,1,10,PL,,,0,0,75,0.0,13,5,,1,1
105-232HB,1,10,PL,,,0,0,75,0.0,13,5,,1,1
105-232HC,1,10,PL,,,0,0,75,0.0,13,5,,1,1
105-236AA,1,10,TH,3052,,0,0,0,15675.0,13,5,,1,1
105-260AA,1,10,PA,1515,,0,0,75,342.0,13,5,,1,1
105-271A2300,1,10,PA,,,0,0,18,0.0,13,5,,1,1
105-303BA09038,1,10,PA,1515,,0,0,0,465.0,13,5,,1,1
105-306AA,1,10,PA,1515,,0,0,14,800.0,13,5,,1,1
105-306BA,1,10,PA,1515,,0,0,0,800.0,13,5,,1,1
105-307CA,1,10,PA,3406,,0,0,0,4200.0,13,5,,1,1
105-307DA,1,10,PA,3406,,0,0,0,4200.0,13,5,,1,1
105-405AA420,1,10,L1,3279,,0,0,0,16390.0,13,5,,1,1
105-405AA480,1,10,L1,3279,,0,0,0,19390.0,13,5,,1,1
105-444DC,1,10,MC,3523,,0,0,0,22000.0,13,5,,1,1
105-444DC,2,20,PA,3399,,0,0,0,645.0,13,5,,1,1
105-609BB2,1,10,PA,1515,,0,0,0,200.0,13,5,,1,1
105-609BB3,1,10,PA,1515,,0,0,0,300.0,13,5,,1,1
105-609BB4,1,10,PA,1515,,0,0,0,300.0,13,5,,1,1
105-609BB6,1,10,PA,1515,,0,0,0,300.0,13,5,,1,1
105-609BB8,1,10,PA,1515,,0,0,0,300.0,13,5,,1,1
105-701DA,1,10,PA,3406,,0,0,0,4960.0,13,5,,1,1
105-701EA,1,10,PA,3406,,0,0,20,4960.0,13,5,,1,1
105-701FA,1,10,PA,3406,,0,0,20,5080.0,13,5,,1,1
105-702AA,1,10,PL,3861,,0,0,0,1800.0,13,5,,1,1
1051-12A01AA38,1,10,PA,3406,,0,0,0,9820.0,13,5,,1,1
1051-12A01BA38,1,10,PA,3406,,0,0,20,19850.0,13,5,,1,1
1051-12A01CA30,1,10,PA,3406,,0,0,0,6500.0,13,5,,1,1
1051-12A01CA38,1,10,PA,1515,,0,0,0,18000.0,13,5,,1,1
1051-12T1238,1,10,PA,3406,,0,0,0,29550.0,13,5,,1,1
106-12A01BA20,1,10,PA,3406,,0,0,0,13250.0,13,5,,1,1
11-206,1,10,PL,,,0,0,75,0.0,13,5,,1,1
11-206A,1,10,M,3253,,0,0,65,136.7,13,5,,1,1
11-206A,2,20,HT,3653,,0,0,65,66.0,13,5,,1,1
11-206B,1,10,M,3253,,0,0,25,136.7,13,5,,1,1
11-206B,2,20,HT,3653,,0,0,25,66.0,13,5,,1,1
11-206C,1,10,M,3253,,0,0,25,136.7,13,5,,1,1
11-206C,2,20,HT,3653,,0,0,25,66.0,13,5,,1,1
11-206D,1,10,M,3253,,0,0,0,136.7,13,5,,1,1
11-206D,2,20,HT,3653,,0,0,0,66.0,13,5,,1,1
11-206E,1,10,M,3253,,0,0,65,136.7,13,5,,1,1
11-206E,2,20,HT,3653,,0,0,65,66.0,13,5,,1,1
11-206F,1,10,M,3253,,0,0,65,136.7,13,5,,1,1
11-206F,2,20,HT,3653,,0,0,65,66.0,13,5,,1,1
11-206G,1,10,M,3253,,0,0,65,136.7,13,5,,1,1
11-206G,2,20,HT,3653,,0,0,65,66.0,13,5,,1,1
11-206H,1,10,M,3253,,0,0,65,136.7,13,5,,1,1
11-206H,2,20,HT,3653,,0,0,65,66.0,13,5,,1,1
11-206J,1,10,M,3253,,0,0,65,136.7,13,5,,1,1
11-206J,2,20,HT,3653,,0,0,65,66.0,13,5,,1,1
110-444,1,10,PL,1973,,0,0,5,975.0,13,5,,1,1
110-453-30,1,10,PA,1515,,0,0,0,1200.0,13,5,,1,1
110-453-38,1,10,PA,1515,,0,0,20,1500.0,13,5,,1,1
110-710,1,10,PL,1973,,0,0,0,292.0,13,5,,1,1
115-120BA38,1,10,PA,,,0,0,15,0.0,13,5,,1,1
115-203-1,1,10,AO,3994,,0,0,75,3850.0,13,6,,1,1
115-206AA1333,1,10,L,3254,,0,0,75,13400.0,13,5,,1,1
115-206AA1531,1,10,L,3254,,0,0,75,22200.0,13,5,,1,1
115-208AA1333,1,10,PL,,,0,0,75,0.0,13,5,,1,1
115-227AA,1,10,PA,,,0,0,75,0.0,13,5,,1,1
115-228AA,1,10,PA,,,0,0,75,0.0,13,5,,1,1
115-232AA,1,10,PL,,,0,0,20,0.0,13,5,,1,1
115-232BA,1,10,PL,,,0,0,20,0.0,13,5,,1,1
115-232CA,1,10,PL,,,0,0,20,0.0,13,5,,1,1
