HMCD,SEQ,KTSEQ,KTCD,SRCD,SGNCD,DDTIME,SGTIME,LDTIME,SRPRICE,CSBCD,SUPCLSCD,SUPCD,RCVTSTKBN,RCVCHKKBN
KF20-01313EA1680,2,20,AO,3070,,0,0,30,9330.0,13,6,,1,1
KF20-01313EB1333,2,20,AO,3070,,0,0,40,9140.0,13,6,,1,1
KF20-01313EB1531,2,20,AO,3070,,0,0,30,9170.0,13,6,,1,1
KF20-06001AA2200,2,20,AO,3070,,0,0,40,29355.0,13,6,,1,1
KF20-06001AA2300,2,20,AO,3070,,0,0,40,29480.0,13,6,,1,1
KF20-06001AA2500,2,20,AO,3070,,0,0,40,29730.0,13,6,,1,1
KF22-002AA,1,10,AO,1042,,0,0,0,6350.0,13,6,,1,1
KF22-002BA,1,10,AO,1042,,0,0,20,6350.0,13,6,,1,1
KF22-002CA,1,10,AO,1042,,0,0,20,6350.0,13,6,,1,1
KF22-002EA,1,10,AO,1042,,0,0,0,6350.0,13,6,,1,1
KF22-002FA,1,10,AO,1042,,0,0,20,6350.0,13,6,,1,1
KF22-002HA,1,10,AO,1042,,0,0,0,6350.0,13,6,,1,1
KF22-002JA,1,10,AO,1042,,0,0,5,6500.0,13,6,,1,1
KF22-002KA,1,10,AO,1042,,0,0,0,5500.0,13,6,,1,1
KF22-002LA,1,10,AO,1042,,0,0,0,6400.0,13,6,,1,1
KF22-002MA,1,10,AO,1042,,0,0,0,5100.0,13,6,,1,1
KF22-002NA,1,10,AO,1042,,0,0,0,5100.0,13,6,,1,1
KF22-002PA,1,10,AO,1042,,0,0,0,6400.0,13,6,,1,1
KF43-00101AA,2,20,GA,3400,,0,0,0,55000.0,13,5,,1,1
KS64-01617AA,1,10,AO,1042,,0,0,20,180.0,13,6,,1,1
KS64-01617AB,1,10,AO,1042,,0,0,20,180.0,13,6,,1,1
KUT-206MA,1,10,AO,1042,,0,0,0,3000.0,13,6,,1,1
KUT-206NA,1,10,AO,1042,,0,0,0,3000.0,13,6,,1,1
KUT-206PA,1,10,AO,1042,,0,0,0,3000.0,13,6,,1,1
KUT-206PB,1,10,AO,1042,,0,0,0,6800.0,13,6,,1,1
KUT-206SA,1,10,AO,1042,,0,0,0,3500.0,13,6,,1,1
SPL-1987EB0800,2,20,AO,3070,,0,0,75,9500.0,13,6,,1,1
SPL-1987EB0930,2,20,AO,3070,,0,0,75,9500.0,13,6,,1,1
SPL-1987EB1333,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
SPL-1987EB1333T,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
SPL-1987EB1531,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
SPL-1987EB1531T,2,20,AO,3070,,0,0,30,15500.0,13,6,,1,1
SPL-1987FA0930,2,20,AO,3070,,0,0,75,9500.0,13,6,,1,1
SPL-1987FA1333,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
SPL-1987FA1333T,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
SPL-1987FA1531,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
SPL-1987FA1531T,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
SPL-1987PA1133,2,20,AO,3070,,0,0,50,15500.0,13,6,,1,1
SPL-1987QA1133,2,20,AO,3070,,0,0,50,15500.0,13,6,,1,1
SPL-2310DA0700,2,20,AO,3070,,0,0,0,10000.0,13,6,,1,1
SPL-2310EA0700,2,20,AO,3070,,0,0,0,10000.0,13,6,,1,1
SPL-2408AA01,1,10,AO,1042,,0,0,23,480.0,13,6,,1,1
SPL-2408AA02,1,10,AO,1042,,0,0,23,480.0,13,6,,1,1
SPL-2408AA03,1,10,AO,1042,,0,0,23,480.0,13,6,,1,1
SPL-2408BA01,1,10,AO,1042,,0,0,23,480.0,13,6,,1,1
SPL-2408BA02,1,10,AO,1042,,0,0,23,480.0,13,6,,1,1
SPL-2408BA03,1,10,AO,1042,,0,0,23,480.0,13,6,,1,1
SPL-2408CA01,1,10,AO,1042,,0,0,23,480.0,13,6,,1,1
SPL-2408CA02,1,10,AO,1042,,0,0,23,480.0,13,6,,1,1
SPL-2456BB1081,1,10,AO,3994,,0,0,75,19509.0,13,6,,1,1
SPL-2508EB1333-2A,1,10,AO,3254,,0,0,75,16500.0,13,6,,1,1
SPL-2540CA2200,2,20,AO,3070,,0,0,75,0.0,13,6,,1,1
SPL-2540CA2500,2,20,AO,3070,,0,0,75,0.0,13,6,,1,1
SPL-2540DA2200-1,2,20,AO,3070,,0,0,75,20000.0,13,6,,1,1
SPL-2540DA2500-1,2,20,AO,3070,,0,0,75,20000.0,13,6,,1,1
SPL-2540DA2900-1,2,20,AO,3070,,0,0,75,26500.0,13,6,,1,1
SPL-2545EB1531T-1A,1,10,AO,3070,,0,0,75,15500.0,13,6,,1,1
SPL-2590AA2200,2,20,AO,3070,,0,0,75,37000.0,13,6,,1,1
SPL-2742CA0930,2,20,AO,3070,,0,0,75,10000.0,13,6,,1,1
SPL-2742DA0930,2,20,AO,3070,,0,0,75,10000.0,13,6,,1,1
SPL-2782BA1531T,2,20,AO,3070,,0,0,75,13065.0,13,6,,1,1
SPL-2782CA1531T,2,20,AO,3070,,0,0,75,13750.0,13,6,,1,1
SPL-2782DA1531T,2,20,AO,3070,,0,0,75,13750.0,13,6,,1,1
SPL-2784DA2200,2,20,AO,3070,,0,0,40,28000.0,13,6,,1,1
SPL-2784EA2200,2,20,AO,3070,,0,0,40,28000.0,13,6,,1,1
SPL-2788AA2200,2,20,AO,3070,,0,0,75,40180.0,13,6,,1,1
SPL-2788AA2500,2,20,AO,3070,,0,0,75,42680.0,13,6,,1,1
SPL-2890-00801AA30,1,10,AO,1592,,0,0,0,12000.0,13,6,,1,1
SPL-2890-00802AA30,1,10,AO,1592,,0,0,0,12000.0,13,6,,1,1
SPL-2944-204JA2200,1,10,AO,3328,,0,0,40,36000.0,13,6,,1,1
SPL-2944-204JA2300,1,10,AO,3328,,0,0,40,37500.0,13,6,,1,1
SPL-2944-204JA2500,1,10,AO,3328,,0,0,40,40000.0,13,6,,1,1
SPL-2944-204KA2200,1,10,AO,3328,,0,0,40,36000.0,13,6,,1,1
SPL-2944-204KA2300,1,10,AO,3328,,0,0,40,37500.0,13,6,,1,1
SPL-2944-204KA2500,1,10,AO,3328,,0,0,40,40000.0,13,6,,1,1
SPL-2965AA1333,2,20,AO,3070,,0,0,75,13335.0,13,6,,1,1
SPL-2965AA1333T,2,20,AO,3070,,0,0,75,13335.0,13,6,,1,1
UTS-5526AA30,1,10,AO,1592,,0,0,0,14800.0,13,6,,1,1
UTS-5526BA30,1,10,AO,1592,,0,0,0,14800.0,13,6,,1,1
UTS-5526CA30,1,10,AO,1592,,0,0,0,14800.0,13,6,,1,1
