H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713
R,356,＜EK Y無し用＞,24,07,8,24DKG056,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,M-LEC7KSH,38.0,20.0,2440,【■シリンダー針】,553418CZ0027R,,【■中間ジャック(C)】,355618CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,554518CLJ2DF,【■ロッキングピース(C)】,550918CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24DKG057,BANGLADESH　　　YOUNG INTERNATIONAL WEAVING LTD,OD5B-M-8ME42,34.0,24.0,2556,【■シリンダー針】,7822CB61C2,,7822CC61C2,,7822CD61C2,,7822CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24DKG058,BANGLADESH　　　YOUNG INTERNATIONAL WEAVING LTD,OD5B-M-8ME42,34.0,24.0,2556,【■シリンダー針】,7822CB61C2,,7822CC61C2,,7822CD61C2,,7822CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24DKG059,BANGLADESH　　　YOUNG INTERNATIONAL WEAVING LTD,OD5B-M-8ME42,34.0,24.0,2556,【■シリンダー針】,7822CB61C2,,7822CC61C2,,7822CD61C2,,7822CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24DKG060,BANGLADESH　　　YOUNG INTERNATIONAL WEAVING LTD,OD5B-M-8ME42,34.0,28.0,2988,【■シリンダー針】,7828CB61C1,,7828CC61C1,,7828CD61C1,,7828CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C4,,7328DL21C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,7,24DKG061,BANGLADESH　　　YOUNG INTERNATIONAL WEAVING LTD,OD5B-M-9ME42,34.0,24.0,2556,【■シリンダー針】,E7822CB61C2,,E7822CC61C2,,E7822CD61C2,,E7822CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,E7322DH21C3,,E7322DL21C3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,7,24DKG062,BANGLADESH　　　YOUNG INTERNATIONAL WEAVING LTD,OD5B-M-9ME42,34.0,24.0,2556,【■シリンダー針】,E7822CB61C2,,E7822CC61C2,,E7822CD61C2,,E7822CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,E7322DH21C3,,E7322DL21C3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,7,24DKG063,BANGLADESH　　　YOUNG INTERNATIONAL WEAVING LTD,OD5B-M-9ME42,34.0,24.0,2556,【■シリンダー針】,E7822CB61C2,,E7822CC61C2,,E7822CD61C2,,E7822CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,E7322DH21C3,,E7322DL21C3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,8,24SKG103,HONDURAS　　　ELCATEX,HXC-S3DFRE,21.0,20.0,1356,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,2,24SKG104,PHILIPPINES　　　NETTO INDUSTRIES,EXC-3SB(1),20.0,28.0,1704,【■シリンダー針】,60328CH0241,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,4,24SKG105,JAPAN　　　株式会社ヤマヨテクスタイル　第二事業部,M2XC-3FA,26.0,28.0,2232,【■シリンダー針】,60028CH1C3W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,4,24SKG106,JAPAN　　　株式会社ヤマヨテクスタイル　第二事業部,M2XC-3FA,26.0,36.0,2880,【■シリンダー針】,60036CH1C1,,60036CL1C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24SKG107,BANGLADESH　　　RAGADI TEXTILE  BANGLADESH,M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CBP81WR,,E316420CCP81WR,,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24SKG108,BANGLADESH　　　RAGADI TEXTILE  BANGLADESH,M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CBP81WR,,E316420CCP81WR,,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24SKG109,BANGLADESH　　　RAGADI TEXTILE  BANGLADESH,M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CBP81WR,,E316420CCP81WR,,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24SKG110,BANGLADESH　　　RAGADI TEXTILE  BANGLADESH,M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CBP81WR,,E316420CCP81WR,,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24SKG111,BANGLADESH　　　RAGADI TEXTILE  BANGLADESH,M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CBP81WR,,E316420CCP81WR,,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24SKG112,BANGLADESH　　　RAGADI TEXTILE  BANGLADESH,M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CBP81WR,,E316420CCP81WR,,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24SKG113,BANGLADESH　　　RAGADI TEXTILE  BANGLADESH,M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CBP81WR,,E316420CCP81WR,,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24SKG114,BANGLADESH　　　RAGADI TEXTILE  BANGLADESH,M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CBP81WR,,E316420CCP81WR,,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24SKG115,BANGLADESH　　　RAGADI TEXTILE  BANGLADESH,M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CBP81WR,,E316420CCP81WR,,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,6,24SKG116,BANGLADESH　　　RAGADI TEXTILE  BANGLADESH,M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CBP81WR,,E316420CCP81WR,,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜EK Y付き用＞,24,07,7,24SKG117,INDIA　　　AWARD KNIT FAB LTD.,M-SEC4CFY6,34.0,28.0,2952,【■シリンダー針】,363828BZ14W,,363828CZ0014W,,363828CZ14W,,【■中間ジャック(C)】,35528CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551328CLJ3DF,【■ロッキングピース(C)】,550928CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910282161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,7,24SKG118,EL SALVADOR　　　CASW,OD7-M2XC-E3.2RE,30.0,28.0,2640,【■シリンダー針】,315328CB84WR,,315328CC84WR,,315328CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153284111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,7,24SKG119,EL SALVADOR　　　CASW,OD7-M2XC-E3.2RE,30.0,28.0,2640,【■シリンダー針】,315328CB84WR,,315328CC84WR,,315328CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153284111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,7,24SKG120,EL SALVADOR　　　CASW,OD7-M2XC-E3.2RE,30.0,28.0,2640,【■シリンダー針】,315328CB84WR,,315328CC84WR,,315328CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153284111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,8,24SKG121,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,38.0,32.0,3888,【■シリンダー針】,E316432CHP81WR,,E316432CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,8,24SKG122,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,38.0,32.0,3888,【■シリンダー針】,E316432CHP81WR,,E316432CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,8,24SKG123,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,38.0,32.0,3888,【■シリンダー針】,E316432CHP81WR,,E316432CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
