H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,8,24SKH108,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,34.0,36.0,3900,【■シリンダー針】,E316436CHP81WR,,E316436CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,8,24SKH109,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,34.0,36.0,3900,【■シリンダー針】,E316436CHP81WR,,E316436CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,8,24SKH110,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,34.0,36.0,3900,【■シリンダー針】,E316436CHP81WR,,E316436CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,6,24SKH111,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,38.0,32.0,3888,【■シリンダー針】,E316432CHP81WR,,E316432CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,6,24SKH112,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,38.0,32.0,3888,【■シリンダー針】,E316432CHP81WR,,E316432CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,2,24SKH113,INDIA　　　SHAHI EXPORTS PVT. LTD.,OD7-M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CB84WR,,E316420CC84WR,,E316420CD84WR,,E316420CE84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,2,24SKH114,INDIA　　　SHAHI EXPORTS PVT. LTD.,OD7-M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CB84WR,,E316420CC84WR,,E316420CD84WR,,E316420CE84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,2,24SKH115,INDIA　　　SHAHI EXPORTS PVT. LTD.,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,E316428CE84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,2,24SKH116,INDIA　　　SHAHI EXPORTS PVT. LTD.,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,E316428CE84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,4,24SKH117,EGYPT　　　VELVETTEX,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,4,24SKH118,EGYPT　　　VELVETTEX,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,4,24SKH119,EGYPT　　　VELVETTEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,4,24SKH120,EGYPT　　　VELVETTEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,2,24SKH121,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,8,24SKH122,INDONESIA　　　PT. KEMILAU KHARISMA SEJAHTERA,M2XC-A3.2RE,38.0,28.0,3312,【■シリンダー針】,E316428CH84WR,,E316428CL84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,8,24SKH123,INDONESIA　　　PT. KEMILAU KHARISMA SEJAHTERA,M2XC-S3.2DFDRE,34.0,18.0,1920,【■シリンダー針】,323718CB24C3WR,,323718CC24C3WR,,323718CD24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,8,24SKH124,EGYPT　　　VELVETTEX  EGYPT,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,8,24SKH125,EGYPT　　　VELVETTEX  EGYPT,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,8,24SKH126,EGYPT　　　VELVETTEX  EGYPT,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
