H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713,S2C198,S2C199,S2C200
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,2,25SKC102,JAPAN　　　フクイボウ株式会社,M2XC-S3.2,30.0,28.0,2520,【■シリンダー針】,E60328CH084W,,E60328CL084W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,2,25SKC103,JAPAN　　　フクイボウ株式会社,M2XC-S3.2,30.0,28.0,2520,【■シリンダー針】,E60328CH084W,,E60328CL084W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,556,＜EK Y付き用＞,2025,03,1,25SKC104,BANGLADESH　　　FAKIR FASHION LIMITED,M-SEC7BFY3,34.0,24.0,2520,【■シリンダー針】,363828BZ14W,,363828CZ0015W,,363828CZ15W,,【■中間ジャック(C)】,35528CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551328CLJ3DF,【■ロッキングピース(C)】,550928CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910282161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,3,25SKC105,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,M2XC-S3.2DFDRE,30.0,22.0,2088,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,3,25SKC106,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,M2XC-S3.2DFDRE,30.0,22.0,2088,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,3,25SKC107,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,M2XC-S3.2DFDRE,30.0,22.0,2088,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,1,25SKC108,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,1,25SKC109,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,1,25SKC110,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,1,25SKC111,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,2,25SKC112,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,2,25SKC113,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,2,25SKC114,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,2,25SKC115,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,8,25SKC116,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,8,25SKC117,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,8,25SKC118,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,8,25SKC119,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,32.0,28.0,2808,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,1,25SKC120,UZBEKISTAN　　　SULTON TEX,M2XC-S3.2DFDRE,34.0,14.0,1512,【■シリンダー針】,323714CB24C3WR,,323714CC24C3WR,,323714CD24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631141358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,1,25SKC121,UZBEKISTAN　　　SULTON TEX,M2XC-S3.2DFDRE,34.0,14.0,1512,【■シリンダー針】,323714CB24C3WR,,323714CC24C3WR,,323714CD24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631141358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,2,25SKC122,UZBEKISTAN　　　SULTON TEX,M2XC-S3.2DFDRE,32.0,20.0,2016,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,2,25SKC123,UZBEKISTAN　　　SULTON TEX,M2XC-S3.2DFDRE,32.0,20.0,2016,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,3,25SKC124,UZBEKISTAN　　　SULTON TEX,M2XC-S3.2DFDRE,32.0,20.0,2016,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,3,25SKC125,UZBEKISTAN　　　SULTON TEX,M2XC-S3.2DFDRE,32.0,20.0,2016,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,4,25SKC126,UZBEKISTAN　　　SULTON TEX,M2XC-S3.2DFDRE,32.0,20.0,2016,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,4,25SKC127,UZBEKISTAN　　　SULTON TEX,M2XC-S3.2DFDRE,32.0,20.0,2016,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,4,25SKC128,UZBEKISTAN　　　SULTON TEX,M2XC-S3.2DFDRE,32.0,20.0,2016,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,4,25SKC129,UZBEKISTAN　　　SULTON TEX,M2XC-S3.2DFDRE,32.0,20.0,2016,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,6,25SKC130,UZBEKISTAN　　　SULTON TEX,M2XC-S3.2DFDRE,32.0,20.0,2016,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,6,25SKC131,UZBEKISTAN　　　SULTON TEX,M2XC-S3.2DFDRE,32.0,20.0,2016,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,8,25SKC132,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,8,25SKC133,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,8,25SKC134,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,7,25SKC135,COLOMBIA　　　DA COLORS,M2XC-A3.2RE,32.0,28.0,2880,【■シリンダー針】,E316428C3BP81WR,,E316428C3CP81WR,,E316428C3DP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,8,25SKC136,U.S.A.　　　ANTEX KNITTING MILLS (LAX),M2XC-E3.2RE,30.0,28.0,2640,【■シリンダー針】,315328CH84WR,,315328CL84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153284111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.3,SK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,8,25SKC137,U.S.A.　　　ANTEX KNITTING MILLS (LAX),M2XC-E3.2RE,30.0,28.0,2640,【■シリンダー針】,315328CH84WR,,315328CL84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153284111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.3,SK
